OBJECTID *;ESTADO_SUPERFICIAL;FECHA_ESTADO;CalCodigo *
7163;JUSTO;31/12/2024;464083
7164;SATISFACTORIO;31/12/2024;171437
7165;BUENO;31/12/2024;471624
7166;GRAVE;31/12/2024;358668
7167;JUSTO;31/12/2024;213881
7168;BUENO;31/12/2024;385242
7169;BUENO;31/12/2024;150784
7170;GRAVE;31/12/2024;480162
7171;BUENO;31/12/2024;418195
7172;BUENO;31/12/2024;416400
7173;SATISFACTORIO;31/12/2024;296000
7174;JUSTO;31/12/2024;91012789
7175;SATISFACTORIO;31/12/2024;385380
7176;GRAVE;31/12/2024;175322
7177;SATISFACTORIO;31/12/2024;91013250
7178;SATISFACTORIO;31/12/2024;158786
7179;SATISFACTORIO;31/12/2024;139595
7180;SATISFACTORIO;31/12/2024;158261
7181;SATISFACTORIO;31/12/2024;169728
7182;SATISFACTORIO;31/12/2024;149530
7183;SATISFACTORIO;31/12/2024;147532
7184;SATISFACTORIO;31/12/2024;147519
7185;GRAVE;31/12/2024;365115
7186;BUENO;31/12/2024;171313
7187;JUSTO;31/12/2024;152668
7188;JUSTO;31/12/2024;350646
7189;SATISFACTORIO;31/12/2024;389071
7190;SATISFACTORIO;31/12/2024;169053
7191;GRAVE;31/12/2024;480390
7192;BUENO;31/12/2024;172710
7193;SATISFACTORIO;31/12/2024;419377
7194;GRAVE;31/12/2024;302027
7195;SATISFACTORIO;31/12/2024;183350
7196;SATISFACTORIO;31/12/2024;140819
7197;SATISFACTORIO;31/12/2024;443828
7198;SATISFACTORIO;31/12/2024;517034
7199;SATISFACTORIO;31/12/2024;157647
7200;JUSTO;31/12/2024;812768
7201;SATISFACTORIO;31/12/2024;175342
7202;BUENO;31/12/2024;363059
7203;BUENO;31/12/2024;473453
7204;SATISFACTORIO;31/12/2024;418273
7205;SATISFACTORIO;31/12/2024;91014116
7206;BUENO;31/12/2024;440149
7207;BUENO;31/12/2024;173357
7208;BUENO;31/12/2024;210749
7209;SATISFACTORIO;31/12/2024;471973
7210;BUENO;31/12/2024;389845
7211;BUENO;31/12/2024;91017985
7212;BUENO;31/12/2024;441842
7213;JUSTO;31/12/2024;175066
7214;BUENO;31/12/2024;440788
7215;BUENO;31/12/2024;453111
7216;BUENO;31/12/2024;137421
7217;BUENO;31/12/2024;361881
7218;SATISFACTORIO;31/12/2024;183442
7219;JUSTO;31/12/2024;156262
7220;SATISFACTORIO;31/12/2024;158129
7221;BUENO;31/12/2024;358026
7222;BUENO;31/12/2024;91019056
7223;SATISFACTORIO;31/12/2024;148156
7224;SATISFACTORIO;31/12/2024;903532
7225;SATISFACTORIO;31/12/2024;147900
7226;SATISFACTORIO;31/12/2024;151270
7227;GRAVE;31/12/2024;300236
7228;SATISFACTORIO;31/12/2024;150404
7229;SATISFACTORIO;31/12/2024;301316
7230;SATISFACTORIO;31/12/2024;186749
7231;SATISFACTORIO;31/12/2024;187634
7232;SATISFACTORIO;31/12/2024;149298
7233;SATISFACTORIO;31/12/2024;149357
7234;BUENO;31/12/2024;441440
7235;SATISFACTORIO;31/12/2024;156002
7236;SATISFACTORIO;31/12/2024;200454
7237;SATISFACTORIO;31/12/2024;360610
7238;GRAVE;31/12/2024;490876
7239;SATISFACTORIO;31/12/2024;534140
7240;SATISFACTORIO;31/12/2024;187067
7241;SATISFACTORIO;31/12/2024;359076
7242;SATISFACTORIO;31/12/2024;352915
7243;GRAVE;31/12/2024;356142
7244;SATISFACTORIO;31/12/2024;358383
7245;SATISFACTORIO;31/12/2024;381975
7246;BUENO;31/12/2024;201715
7247;JUSTO;31/12/2024;154072
7248;BUENO;31/12/2024;91012450
7249;SATISFACTORIO;31/12/2024;178648
7250;SATISFACTORIO;31/12/2024;173632
7251;SATISFACTORIO;31/12/2024;91021161
7252;GRAVE;31/12/2024;91023578
7253;SATISFACTORIO;31/12/2024;182367
7254;SATISFACTORIO;31/12/2024;147438
7255;BUENO;31/12/2024;150129
7256;SATISFACTORIO;31/12/2024;150267
7257;SATISFACTORIO;31/12/2024;147878
7258;BUENO;31/12/2024;461058
7259;SATISFACTORIO;31/12/2024;364411
7260;BUENO;31/12/2024;366857
7261;SATISFACTORIO;31/12/2024;351623
7262;BUENO;31/12/2024;171317
7263;BUENO;31/12/2024;154638
7264;JUSTO;31/12/2024;416036
7265;SATISFACTORIO;31/12/2024;152343
7266;SATISFACTORIO;31/12/2024;202489
7267;SATISFACTORIO;31/12/2024;173720
7268;GRAVE;31/12/2024;306464
7269;GRAVE;31/12/2024;382602
7270;SATISFACTORIO;31/12/2024;157604
7271;BUENO;31/12/2024;452122
7272;BUENO;31/12/2024;172232
7273;SATISFACTORIO;31/12/2024;184831
7274;GRAVE;31/12/2024;296251
7275;SATISFACTORIO;31/12/2024;461898
7276;BUENO;31/12/2024;449681
7277;BUENO;31/12/2024;360970
7278;SATISFACTORIO;31/12/2024;185698
7279;SATISFACTORIO;31/12/2024;294873
7280;BUENO;31/12/2024;368052
7281;BUENO;31/12/2024;168037
7282;SATISFACTORIO;31/12/2024;350426
7283;SATISFACTORIO;31/12/2024;187243
7284;GRAVE;31/12/2024;476843
7285;SATISFACTORIO;31/12/2024;152900
7286;GRAVE;31/12/2024;445604
7287;SATISFACTORIO;31/12/2024;480901
7288;SATISFACTORIO;31/12/2024;157747
7289;SATISFACTORIO;31/12/2024;357195
7290;SATISFACTORIO;31/12/2024;91023000
7291;SATISFACTORIO;31/12/2024;158017
7292;SATISFACTORIO;31/12/2024;91021301
7293;BUENO;31/12/2024;820889
7294;SATISFACTORIO;31/12/2024;209181
7295;GRAVE;31/12/2024;815083
7296;JUSTO;31/12/2024;91016669
7297;SATISFACTORIO;31/12/2024;512702
7298;SATISFACTORIO;31/12/2024;174915
7299;SATISFACTORIO;31/12/2024;414666
7300;SATISFACTORIO;31/12/2024;91012753
7301;BUENO;31/12/2024;171564
7302;SATISFACTORIO;31/12/2024;445029
7303;SATISFACTORIO;31/12/2024;457400
7304;SATISFACTORIO;31/12/2024;160140
7305;BUENO;31/12/2024;173206
7306;SATISFACTORIO;31/12/2024;180056
7307;GRAVE;31/12/2024;355868
7308;GRAVE;31/12/2024;302066
7309;BUENO;31/12/2024;154640
7310;GRAVE;31/12/2024;813666
7311;BUENO;31/12/2024;202537
7312;GRAVE;31/12/2024;172180
7313;SATISFACTORIO;31/12/2024;442993
7314;GRAVE;31/12/2024;359815
7315;BUENO;31/12/2024;421743
7316;BUENO;31/12/2024;452512
7317;BUENO;31/12/2024;2502580
7318;SATISFACTORIO;31/12/2024;510304
7319;MUY POBRE;31/12/2024;362663
7320;GRAVE;31/12/2024;152963
7321;SATISFACTORIO;31/12/2024;416155
7322;GRAVE;31/12/2024;174838
7323;BUENO;31/12/2024;147851
7324;BUENO;31/12/2024;460920
7325;SATISFACTORIO;31/12/2024;366012
7326;BUENO;31/12/2024;449633
7327;SATISFACTORIO;31/12/2024;458479
7328;JUSTO;31/12/2024;175393
7329;SATISFACTORIO;31/12/2024;381123
7330;SATISFACTORIO;31/12/2024;361908
7331;GRAVE;31/12/2024;172118
7332;SATISFACTORIO;31/12/2024;187317
7333;BUENO;31/12/2024;352987
7334;BUENO;31/12/2024;156697
7335;BUENO;31/12/2024;452500
7336;BUENO;31/12/2024;471222
7337;BUENO;31/12/2024;421701
7338;GRAVE;31/12/2024;368521
7339;BUENO;31/12/2024;208185
7340;BUENO;31/12/2024;153350
7341;SATISFACTORIO;31/12/2024;176069
7342;SATISFACTORIO;31/12/2024;173402
7343;SATISFACTORIO;31/12/2024;173876
7344;GRAVE;31/12/2024;304661
7345;BUENO;31/12/2024;208017
7346;SATISFACTORIO;31/12/2024;511342
7347;SATISFACTORIO;31/12/2024;188040
7348;BUENO;31/12/2024;91019245
7349;BUENO;31/12/2024;211897
7350;BUENO;31/12/2024;368384
7351;SATISFACTORIO;31/12/2024;167499
7352;SATISFACTORIO;31/12/2024;302135
7353;GRAVE;31/12/2024;380854
7354;BUENO;31/12/2024;141615
7355;GRAVE;31/12/2024;464926
7356;SATISFACTORIO;31/12/2024;302960
7357;GRAVE;31/12/2024;306341
7358;BUENO;31/12/2024;422104
7359;SATISFACTORIO;31/12/2024;161027
7360;BUENO;31/12/2024;182196
7361;JUSTO;31/12/2024;303401
7362;BUENO;31/12/2024;418746
7363;BUENO;31/12/2024;138554
7364;GRAVE;31/12/2024;91021641
7365;JUSTO;31/12/2024;175134
7366;SATISFACTORIO;31/12/2024;413838
7367;SATISFACTORIO;31/12/2024;185499
7368;SATISFACTORIO;31/12/2024;178108
7369;GRAVE;31/12/2024;534359
7370;BUENO;31/12/2024;291364
7371;GRAVE;31/12/2024;91014619
7372;GRAVE;31/12/2024;356841
7373;BUENO;31/12/2024;421827
7374;SATISFACTORIO;31/12/2024;186736
7375;SATISFACTORIO;31/12/2024;137560
7376;JUSTO;31/12/2024;357099
7377;SATISFACTORIO;31/12/2024;173264
7378;SATISFACTORIO;31/12/2024;167378
7379;BUENO;31/12/2024;361171
7380;SATISFACTORIO;31/12/2024;351268
7381;SATISFACTORIO;31/12/2024;153841
7382;SATISFACTORIO;31/12/2024;188566
7383;JUSTO;31/12/2024;153045
7384;BUENO;31/12/2024;150024
7385;SATISFACTORIO;31/12/2024;141892
7386;BUENO;31/12/2024;443918
7387;SATISFACTORIO;31/12/2024;150209
7388;SATISFACTORIO;31/12/2024;156206
7389;SATISFACTORIO;31/12/2024;364904
7390;JUSTO;31/12/2024;463846
7391;GRAVE;31/12/2024;91022878
7392;JUSTO;31/12/2024;455680
7393;BUENO;31/12/2024;138715
7394;BUENO;31/12/2024;422643
7395;SATISFACTORIO;31/12/2024;175017
7396;BUENO;31/12/2024;154510
7397;SATISFACTORIO;31/12/2024;187796
7398;BUENO;31/12/2024;156238
7399;SATISFACTORIO;31/12/2024;91030150
7400;SATISFACTORIO;31/12/2024;91030454
7401;SATISFACTORIO;31/12/2024;176182
7402;SATISFACTORIO;31/12/2024;142372
7403;BUENO;31/12/2024;205569
7404;GRAVE;31/12/2024;303557
7405;BUENO;31/12/2024;358593
7406;GRAVE;31/12/2024;463507
7407;JUSTO;31/12/2024;447982
7408;GRAVE;31/12/2024;816023
7409;GRAVE;31/12/2024;357459
7410;GRAVE;31/12/2024;463033
7411;GRAVE;31/12/2024;300065
7412;GRAVE;31/12/2024;456128
7413;BUENO;31/12/2024;440837
7414;BUENO;31/12/2024;170341
7415;SATISFACTORIO;31/12/2024;174191
7416;SATISFACTORIO;31/12/2024;91020932
7417;SATISFACTORIO;31/12/2024;181618
7418;SATISFACTORIO;31/12/2024;355280
7419;BUENO;31/12/2024;381821
7420;SATISFACTORIO;31/12/2024;91019251
7421;GRAVE;31/12/2024;154943
7422;BUENO;31/12/2024;91023274
7423;SATISFACTORIO;31/12/2024;457418
7424;SATISFACTORIO;31/12/2024;182936
7425;BUENO;31/12/2024;140968
7426;SATISFACTORIO;31/12/2024;461919
7427;SATISFACTORIO;31/12/2024;508509
7428;GRAVE;31/12/2024;447649
7429;SATISFACTORIO;31/12/2024;151039
7430;BUENO;31/12/2024;204639
7431;SATISFACTORIO;31/12/2024;351023
7432;SATISFACTORIO;31/12/2024;186832
7433;GRAVE;31/12/2024;456997
7434;SATISFACTORIO;31/12/2024;91010854
7435;GRAVE;31/12/2024;303248
7436;BUENO;31/12/2024;424138
7437;BUENO;31/12/2024;153199
7438;SATISFACTORIO;31/12/2024;450786
7439;SATISFACTORIO;31/12/2024;602915
7440;BUENO;31/12/2024;154794
7441;SATISFACTORIO;31/12/2024;175254
7442;SATISFACTORIO;31/12/2024;175978
7443;SATISFACTORIO;31/12/2024;443724
7444;SATISFACTORIO;31/12/2024;187052
7445;BUENO;31/12/2024;448322
7446;JUSTO;31/12/2024;156706
7447;GRAVE;31/12/2024;809485
7448;SATISFACTORIO;31/12/2024;152927
7449;SATISFACTORIO;31/12/2024;91014550
7450;GRAVE;31/12/2024;91023577
7451;SATISFACTORIO;31/12/2024;600373
7452;BUENO;31/12/2024;153679
7453;BUENO;31/12/2024;353488
7454;SATISFACTORIO;31/12/2024;91020742
7455;SATISFACTORIO;31/12/2024;603442
7456;BUENO;31/12/2024;171811
7457;BUENO;31/12/2024;91021293
7458;SATISFACTORIO;31/12/2024;140030
7459;BUENO;31/12/2024;382041
7460;GRAVE;31/12/2024;2503088
7461;GRAVE;31/12/2024;301277
7462;SATISFACTORIO;31/12/2024;299092
7463;BUENO;31/12/2024;154824
7464;SATISFACTORIO;31/12/2024;188150
7465;SATISFACTORIO;31/12/2024;305507
7466;SATISFACTORIO;31/12/2024;168205
7467;SATISFACTORIO;31/12/2024;471080
7468;GRAVE;31/12/2024;91023312
7469;SATISFACTORIO;31/12/2024;143407
7470;BUENO;31/12/2024;156702
7471;GRAVE;31/12/2024;302744
7472;SATISFACTORIO;31/12/2024;185657
7473;GRAVE;31/12/2024;303857
7474;SATISFACTORIO;31/12/2024;182120
7475;BUENO;31/12/2024;455039
7476;GRAVE;31/12/2024;91010336
7477;8;31/12/2024;91031022
7478;SATISFACTORIO;31/12/2024;471704
7479;SATISFACTORIO;31/12/2024;362013
7480;BUENO;31/12/2024;448748
7481;SATISFACTORIO;31/12/2024;149075
7482;GRAVE;31/12/2024;460596
7483;BUENO;31/12/2024;423851
7484;BUENO;31/12/2024;291711
7485;GRAVE;31/12/2024;91022867
7486;SATISFACTORIO;31/12/2024;363795
7487;GRAVE;31/12/2024;297331
7488;JUSTO;31/12/2024;152495
7489;SATISFACTORIO;31/12/2024;511610
7490;SATISFACTORIO;31/12/2024;529503
7491;SATISFACTORIO;31/12/2024;322097
7492;SATISFACTORIO;31/12/2024;158800
7493;SATISFACTORIO;31/12/2024;158292
7494;SATISFACTORIO;31/12/2024;91018647
7495;SATISFACTORIO;31/12/2024;363443
7496;BUENO;31/12/2024;174923
7497;BUENO;31/12/2024;91016088
7498;SATISFACTORIO;31/12/2024;386541
7499;GRAVE;31/12/2024;479849
7500;SATISFACTORIO;31/12/2024;322934
7501;SATISFACTORIO;31/12/2024;152291
7502;SATISFACTORIO;31/12/2024;153826
7503;SATISFACTORIO;31/12/2024;173683
7504;SATISFACTORIO;31/12/2024;91024719
7505;GRAVE;31/12/2024;91012452
7506;SATISFACTORIO;31/12/2024;176075
7507;GRAVE;31/12/2024;816453
7508;BUENO;31/12/2024;210797
7509;BUENO;31/12/2024;177506
7510;BUENO;31/12/2024;204156
7511;SATISFACTORIO;31/12/2024;351411
7512;JUSTO;31/12/2024;350792
7513;BUENO;31/12/2024;458059
7514;BUENO;31/12/2024;417011
7515;SATISFACTORIO;31/12/2024;91022652
7516;SATISFACTORIO;31/12/2024;183205
7517;SATISFACTORIO;31/12/2024;517587
7518;SATISFACTORIO;31/12/2024;815152
7519;SATISFACTORIO;31/12/2024;381431
7520;SATISFACTORIO;31/12/2024;161667
7521;SATISFACTORIO;31/12/2024;362355
7522;SATISFACTORIO;31/12/2024;324578
7523;BUENO;31/12/2024;350492
7524;SATISFACTORIO;31/12/2024;810814
7525;BUENO;31/12/2024;202967
7526;SATISFACTORIO;31/12/2024;148791
7527;GRAVE;31/12/2024;804431
7528;GRAVE;31/12/2024;91021595
7529;SATISFACTORIO;31/12/2024;522366
7530;BUENO;31/12/2024;172443
7531;SATISFACTORIO;31/12/2024;150040
7532;SATISFACTORIO;31/12/2024;903526
7533;SATISFACTORIO;31/12/2024;350214
7534;BUENO;31/12/2024;819998
7535;JUSTO;31/12/2024;444219
7536;SATISFACTORIO;31/12/2024;414894
7537;BUENO;31/12/2024;417584
7538;SATISFACTORIO;31/12/2024;173549
7539;BUENO;31/12/2024;417524
7540;BUENO;31/12/2024;422005
7541;BUENO;31/12/2024;91022506
7542;BUENO;31/12/2024;167372
7543;SATISFACTORIO;31/12/2024;143258
7544;BUENO;31/12/2024;360700
7545;SATISFACTORIO;31/12/2024;175653
7546;SATISFACTORIO;31/12/2024;352252
7547;SATISFACTORIO;31/12/2024;150380
7548;BUENO;31/12/2024;461082
7549;GRAVE;31/12/2024;170239
7550;SATISFACTORIO;31/12/2024;187323
7551;GRAVE;31/12/2024;91016603
7552;SATISFACTORIO;31/12/2024;181903
7553;SATISFACTORIO;31/12/2024;137050
7554;GRAVE;31/12/2024;91023486
7555;BUENO;31/12/2024;138705
7556;BUENO;31/12/2024;154519
7557;GRAVE;31/12/2024;152689
7558;SATISFACTORIO;31/12/2024;413455
7559;SATISFACTORIO;31/12/2024;148126
7560;SATISFACTORIO;31/12/2024;188463
7561;SATISFACTORIO;31/12/2024;172004
7562;BUENO;31/12/2024;299663
7563;BUENO;31/12/2024;205224
7564;GRAVE;31/12/2024;91015960
7565;SATISFACTORIO;31/12/2024;146147
7566;BUENO;31/12/2024;153435
7567;JUSTO;31/12/2024;91012460
7568;GRAVE;31/12/2024;471387
7569;BUENO;31/12/2024;384442
7570;SATISFACTORIO;31/12/2024;359898
7571;BUENO;31/12/2024;361545
7572;BUENO;31/12/2024;208572
7573;BUENO;31/12/2024;454931
7574;BUENO;31/12/2024;206283
7575;SATISFACTORIO;31/12/2024;91013434
7576;GRAVE;31/12/2024;91022836
7577;SATISFACTORIO;31/12/2024;300716
7578;SATISFACTORIO;31/12/2024;386902
7579;SATISFACTORIO;31/12/2024;320583
7580;BUENO;31/12/2024;459441
7581;BUENO;31/12/2024;172321
7582;SATISFACTORIO;31/12/2024;322733
7583;SATISFACTORIO;31/12/2024;513748
7584;BUENO;31/12/2024;171316
7585;BUENO;31/12/2024;156469
7586;SATISFACTORIO;31/12/2024;471993
7587;SATISFACTORIO;31/12/2024;178999
7588;SATISFACTORIO;31/12/2024;303140
7589;BUENO;31/12/2024;169765
7590;SATISFACTORIO;31/12/2024;365816
7591;SATISFACTORIO;31/12/2024;146441
7592;SATISFACTORIO;31/12/2024;185674
7593;BUENO;31/12/2024;362532
7594;GRAVE;31/12/2024;91023125
7595;JUSTO;31/12/2024;355301
7596;SATISFACTORIO;31/12/2024;91020091
7597;SATISFACTORIO;31/12/2024;176114
7598;SATISFACTORIO;31/12/2024;350217
7599;BUENO;31/12/2024;297858
7600;GRAVE;31/12/2024;370268
7601;BUENO;31/12/2024;170566
7602;BUENO;31/12/2024;451870
7603;SATISFACTORIO;31/12/2024;153788
7604;SATISFACTORIO;31/12/2024;188235
7605;SATISFACTORIO;31/12/2024;178258
7606;BUENO;31/12/2024;471232
7607;BUENO;31/12/2024;150188
7608;BUENO;31/12/2024;353752
7609;BUENO;31/12/2024;172233
7610;BUENO;31/12/2024;291587
7611;BUENO;31/12/2024;155793
7612;SATISFACTORIO;31/12/2024;418102
7613;SATISFACTORIO;31/12/2024;520005
7614;BUENO;31/12/2024;147227
7615;GRAVE;31/12/2024;444001
7616;BUENO;31/12/2024;181215
7617;BUENO;31/12/2024;203964
7618;BUENO;31/12/2024;188112
7619;SATISFACTORIO;31/12/2024;443751
7620;GRAVE;31/12/2024;806971
7621;SATISFACTORIO;31/12/2024;2503018
7622;BUENO;31/12/2024;320858
7623;SATISFACTORIO;31/12/2024;158340
7624;BUENO;31/12/2024;91022634
7625;BUENO;31/12/2024;154527
7626;SATISFACTORIO;31/12/2024;364574
7627;SATISFACTORIO;31/12/2024;167354
7628;SATISFACTORIO;31/12/2024;380594
7629;BUENO;31/12/2024;458847
7630;SATISFACTORIO;31/12/2024;188154
7631;JUSTO;31/12/2024;148366
7632;BUENO;31/12/2024;211365
7633;BUENO;31/12/2024;91017990
7634;SATISFACTORIO;31/12/2024;147355
7635;SATISFACTORIO;31/12/2024;361524
7636;GRAVE;31/12/2024;485637
7637;SATISFACTORIO;31/12/2024;471781
7638;SATISFACTORIO;31/12/2024;186159
7639;SATISFACTORIO;31/12/2024;322215
7640;BUENO;31/12/2024;154802
7641;SATISFACTORIO;31/12/2024;350162
7642;SATISFACTORIO;31/12/2024;143339
7643;GRAVE;31/12/2024;155899
7644;SATISFACTORIO;31/12/2024;179013
7645;GRAVE;31/12/2024;901126
7646;BUENO;31/12/2024;809113
7647;SATISFACTORIO;31/12/2024;24122993
7648;SATISFACTORIO;31/12/2024;419755
7649;SATISFACTORIO;31/12/2024;350960
7650;JUSTO;31/12/2024;304940
7651;SATISFACTORIO;31/12/2024;178386
7652;SATISFACTORIO;31/12/2024;149513
7653;SATISFACTORIO;31/12/2024;387345
7654;BUENO;31/12/2024;149973
7655;GRAVE;31/12/2024;361216
7656;SATISFACTORIO;31/12/2024;528240
7657;SATISFACTORIO;31/12/2024;361018
7658;SATISFACTORIO;31/12/2024;361944
7659;BUENO;31/12/2024;384462
7660;BUENO;31/12/2024;471817
7661;GRAVE;31/12/2024;304460
7662;BUENO;31/12/2024;290610
7663;BUENO;31/12/2024;172234
7664;BUENO;31/12/2024;91013368
7665;SATISFACTORIO;31/12/2024;601723
7666;JUSTO;31/12/2024;534126
7667;BUENO;31/12/2024;321221
7668;GRAVE;31/12/2024;370271
7669;BUENO;31/12/2024;153701
7670;BUENO;31/12/2024;363251
7671;BUENO;31/12/2024;414988
7672;SATISFACTORIO;31/12/2024;146021
7673;BUENO;31/12/2024;418940
7674;SATISFACTORIO;31/12/2024;91014456
7675;SATISFACTORIO;31/12/2024;176124
7676;SATISFACTORIO;31/12/2024;157726
7677;SATISFACTORIO;31/12/2024;304007
7678;SATISFACTORIO;31/12/2024;166126
7679;SATISFACTORIO;31/12/2024;167127
7680;GRAVE;31/12/2024;901113
7681;BUENO;31/12/2024;366140
7682;SATISFACTORIO;31/12/2024;356085
7683;SATISFACTORIO;31/12/2024;157239
7684;GRAVE;31/12/2024;153721
7685;SATISFACTORIO;31/12/2024;169130
7686;GRAVE;31/12/2024;155917
7687;BUENO;31/12/2024;154587
7688;SATISFACTORIO;31/12/2024;354222
7689;BUENO;31/12/2024;360538
7690;SATISFACTORIO;31/12/2024;351208
7691;BUENO;31/12/2024;421620
7692;BUENO;31/12/2024;819949
7693;BUENO;31/12/2024;170372
7694;SATISFACTORIO;31/12/2024;159700
7695;SATISFACTORIO;31/12/2024;185346
7696;GRAVE;31/12/2024;478872
7697;BUENO;31/12/2024;352903
7698;GRAVE;31/12/2024;91022789
7699;BUENO;31/12/2024;91020614
7700;SATISFACTORIO;31/12/2024;464092
7701;BUENO;31/12/2024;357354
7702;SATISFACTORIO;31/12/2024;184904
7703;GRAVE;31/12/2024;91016881
7704;BUENO;31/12/2024;156914
7705;SATISFACTORIO;31/12/2024;300533
7706;SATISFACTORIO;31/12/2024;177330
7707;BUENO;31/12/2024;146951
7708;SATISFACTORIO;31/12/2024;519683
7709;BUENO;31/12/2024;154563
7710;GRAVE;31/12/2024;359607
7711;SATISFACTORIO;31/12/2024;367583
7712;SATISFACTORIO;31/12/2024;459057
7713;JUSTO;31/12/2024;471810
7714;SATISFACTORIO;31/12/2024;351710
7715;BUENO;31/12/2024;382823
7716;BUENO;31/12/2024;91021936
7717;SATISFACTORIO;31/12/2024;471617
7718;SATISFACTORIO;31/12/2024;175982
7719;SATISFACTORIO;31/12/2024;380188
7720;SATISFACTORIO;31/12/2024;91016757
7721;SATISFACTORIO;31/12/2024;157328
7722;SATISFACTORIO;31/12/2024;168619
7723;BUENO;31/12/2024;473667
7724;BUENO;31/12/2024;91022487
7725;BUENO;31/12/2024;168015
7726;SATISFACTORIO;31/12/2024;150352
7727;SATISFACTORIO;31/12/2024;187342
7728;SATISFACTORIO;31/12/2024;91012619
7729;BUENO;31/12/2024;423189
7730;SATISFACTORIO;31/12/2024;443799
7731;SATISFACTORIO;31/12/2024;387100
7732;BUENO;31/12/2024;174402
7733;BUENO;31/12/2024;146994
7734;SATISFACTORIO;31/12/2024;146304
7735;BUENO;31/12/2024;211999
7736;BUENO;31/12/2024;209774
7737;SATISFACTORIO;31/12/2024;449552
7738;BUENO;31/12/2024;416063
7739;BUENO;31/12/2024;170313
7740;BUENO;31/12/2024;423099
7741;GRAVE;31/12/2024;802341
7742;SATISFACTORIO;31/12/2024;173286
7743;GRAVE;31/12/2024;445707
7744;SATISFACTORIO;31/12/2024;380176
7745;SATISFACTORIO;31/12/2024;386210
7746;BUENO;31/12/2024;453851
7747;JUSTO;31/12/2024;91016646
7748;BUENO;31/12/2024;415435
7749;SATISFACTORIO;31/12/2024;158217
7750;JUSTO;31/12/2024;154934
7751;SATISFACTORIO;31/12/2024;151378
7752;SATISFACTORIO;31/12/2024;173697
7753;GRAVE;31/12/2024;2502626
7754;SATISFACTORIO;31/12/2024;324557
7755;SATISFACTORIO;31/12/2024;415913
7756;SATISFACTORIO;31/12/2024;91016230
7757;SATISFACTORIO;31/12/2024;91021475
7758;GRAVE;31/12/2024;302039
7759;SATISFACTORIO;31/12/2024;386996
7760;GRAVE;31/12/2024;156329
7761;SATISFACTORIO;31/12/2024;384436
7762;BUENO;31/12/2024;441526
7763;SATISFACTORIO;31/12/2024;91015964
7764;BUENO;31/12/2024;213584
7765;JUSTO;31/12/2024;173518
7766;BUENO;31/12/2024;449978
7767;BUENO;31/12/2024;818437
7768;SATISFACTORIO;31/12/2024;137243
7769;SATISFACTORIO;31/12/2024;355319
7770;BUENO;31/12/2024;382642
7771;BUENO;31/12/2024;170539
7772;BUENO;31/12/2024;91015913
7773;BUENO;31/12/2024;382085
7774;GRAVE;31/12/2024;816047
7775;GRAVE;31/12/2024;156326
7776;GRAVE;31/12/2024;91022884
7777;BUENO;31/12/2024;382029
7778;BUENO;31/12/2024;91013357
7779;JUSTO;31/12/2024;485820
7780;SATISFACTORIO;31/12/2024;361680
7781;SATISFACTORIO;31/12/2024;361593
7782;BUENO;31/12/2024;150763
7783;GRAVE;31/12/2024;464062
7784;BUENO;31/12/2024;418285
7785;SATISFACTORIO;31/12/2024;306029
7786;BUENO;31/12/2024;24124302
7787;GRAVE;31/12/2024;299792
7788;SATISFACTORIO;31/12/2024;352120
7789;SATISFACTORIO;31/12/2024;449103
7790;BUENO;31/12/2024;325519
7791;BUENO;31/12/2024;207183
7792;GRAVE;31/12/2024;357528
7793;SATISFACTORIO;31/12/2024;187348
7794;BUENO;31/12/2024;172738
7795;SATISFACTORIO;31/12/2024;363382
7796;BUENO;31/12/2024;420376
7797;SATISFACTORIO;31/12/2024;153809
7798;BUENO;31/12/2024;386009
7799;SATISFACTORIO;31/12/2024;471893
7800;BUENO;31/12/2024;91022389
7801;SATISFACTORIO;31/12/2024;168700
7802;GRAVE;31/12/2024;299230
7803;SATISFACTORIO;31/12/2024;350281
7804;GRAVE;31/12/2024;355668
7805;GRAVE;31/12/2024;534054
7806;BUENO;31/12/2024;364767
7807;JUSTO;31/12/2024;304952
7808;SATISFACTORIO;31/12/2024;358800
7809;BUENO;31/12/2024;366253
7810;SATISFACTORIO;31/12/2024;523472
7811;SATISFACTORIO;31/12/2024;360065
7812;SATISFACTORIO;31/12/2024;417959
7813;BUENO;31/12/2024;91016672
7814;BUENO;31/12/2024;150521
7815;BUENO;31/12/2024;472982
7816;BUENO;31/12/2024;352463
7817;SATISFACTORIO;31/12/2024;146040
7818;SATISFACTORIO;31/12/2024;506665
7819;BUENO;31/12/2024;213029
7820;BUENO;31/12/2024;473532
7821;SATISFACTORIO;31/12/2024;302678
7822;SATISFACTORIO;31/12/2024;149525
7823;SATISFACTORIO;31/12/2024;157985
7824;SATISFACTORIO;31/12/2024;179942
7825;BUENO;31/12/2024;291370
7826;JUSTO;31/12/2024;175063
7827;SATISFACTORIO;31/12/2024;511680
7828;SATISFACTORIO;31/12/2024;174613
7829;BUENO;31/12/2024;173234
7830;SATISFACTORIO;31/12/2024;357321
7831;BUENO;31/12/2024;171721
7832;GRAVE;31/12/2024;424543
7833;SATISFACTORIO;31/12/2024;168316
7834;JUSTO;31/12/2024;441306
7835;SATISFACTORIO;31/12/2024;368750
7836;SATISFACTORIO;31/12/2024;147895
7837;SATISFACTORIO;31/12/2024;179611
